Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,class
1.059935042,0.938793998,0.837652692,0.787034887,0.845431482,0.772763698,0.794548917,0.776322003,0.67857884,0.598174637,0.74553422,0.583151585,0.635980048,0.575748168,0.579673909,0.324773783,0.484946915,0.577142571,0.57798712,0.582458433,0.592867431,0.594579273,0.587253532,0.604437383,0.669000562,0.654711974,0.717297652,0.760688594,0.700291499,0.69061921,1.059935042,0.938793998,0.837652692,0.787034887,0.845431482,0.772763698,0.794548917,0.776322003,0.67857884,0.598174637,0.745534219,0.583151585,0.635980048,0.575748168,0.579673909,0.324773783,0.484946915,0.577142571,0.57798712,0.582458433,0.592867431,0.594579273,0.587253532,0.604437383,0.669000562,0.654711974,0.717297652,0.760688594,0.700291499,0.69061921,1.059935042,0.938793998,0.837652692,0.787034887,0.845431482,0.772763698,0.794548917,0.776322003,0.67857884,0.598174637,0.745534219,0.583151585,0.635980048,0.575748168,0.579673909,0.324773783,0.484946915,0.577142571,0.57798712,0.582458433,0.592867431,0.594579273,0.587253532,0.604437383,0.669000562,0.654711974,0.717297652,0.760688594,0.700291499,0.69061921,Fault
1.059773716,0.670473671,0.206760805,0.027165894,0.491956504,0.222272563,0.328482151,0.270465923,0.29199746,0.264489098,0.413023131,0.223620632,0.326707248,0.223572545,0.22820285,0.239651271,0.254609156,0.237112951,0.243384744,0.248401851,0.257995395,0.257400515,0.233441476,0.243197498,0.240008695,0.234884097,0.240650791,0.232349284,0.234947777,0.231704425,1.059773716,0.670473671,0.206760805,0.027165894,0.491956504,0.222272563,0.328482151,0.270465923,0.29199746,0.264489098,0.413023131,0.223620632,0.326707248,0.223572545,0.22820285,0.239651271,0.254609156,0.237112951,0.243384744,0.248401851,0.257995395,0.257400515,0.233441476,0.243197498,0.240008695,0.234884097,0.240650791,0.232349284,0.234947777,0.231704425,1.059773716,0.670473671,0.206760805,0.027165894,0.491956504,0.222272563,0.328482151,0.270465923,0.29199746,0.264489098,0.413023131,0.223620632,0.326707248,0.223572545,0.22820285,0.239651271,0.254609156,0.237112951,0.243384744,0.248401851,0.257995395,0.257400515,0.233441476,0.243197498,0.240008695,0.234884097,0.240650791,0.232349284,0.234947777,0.231704425,Fault
1.059941607,0.949635921,0.867123529,0.824092098,0.860829754,0.797090731,0.815001726,0.796977105,0.736510156,0.676698584,0.798986382,0.748689323,0.791156872,0.70405897,0.660932228,0.708677759,0.682756138,0.656285069,0.656192949,0.660634725,0.614197509,0.598198681,0.525327092,0.387644161,0.523854507,0.51266597,0.633612785,0.768234591,0.618590691,0.610046838,1.059941607,0.949635921,0.867123529,0.824092098,0.860829754,0.797090731,0.815001725,0.796977105,0.736510156,0.676698584,0.798986382,0.748689323,0.791156872,0.70405897,0.660932228,0.708677759,0.682756138,0.656285069,0.656192949,0.660634725,0.614197509,0.598198681,0.525327092,0.387644161,0.523854507,0.51266597,0.633612785,0.768234591,0.618590691,0.610046838,1.059941607,0.949635921,0.867123529,0.824092098,0.860829754,0.797090731,0.815001725,0.796977105,0.736510156,0.676698584,0.798986382,0.748689323,0.791156872,0.70405897,0.660932228,0.708677759,0.682756138,0.656285069,0.656192949,0.660634725,0.614197509,0.598198681,0.525327092,0.387644161,0.523854507,0.51266597,0.633612785,0.768234591,0.618590691,0.610046838,Fault
1.05994423,0.955386106,0.870208125,0.827227685,0.869973056,0.811559177,0.827195033,0.812435106,0.757173795,0.69607841,0.818184212,0.680510949,0.726742394,0.610077061,0.535915047,0.681646487,0.686752448,0.582069792,0.612135058,0.632397419,0.654746523,0.645332985,0.288897461,0.500751932,0.617215099,0.60403256,0.698050086,0.791796543,0.681500278,0.672087535,1.05994423,0.955386106,0.870208125,0.827227685,0.869973056,0.811559177,0.827195033,0.812435106,0.757173795,0.69607841,0.818184212,0.680510949,0.726742394,0.610077061,0.535915047,0.681646486,0.686752448,0.582069792,0.612135058,0.632397419,0.654746523,0.645332985,0.288897461,0.500751932,0.617215099,0.60403256,0.698050086,0.791796543,0.681500278,0.672087535,1.05994423,0.955386106,0.870208125,0.827227685,0.869973056,0.811559177,0.827195033,0.812435106,0.757173795,0.69607841,0.818184212,0.680510949,0.726742394,0.610077061,0.535915047,0.681646486,0.686752448,0.582069792,0.612135058,0.632397419,0.654746523,0.645332985,0.288897461,0.500751932,0.617215099,0.60403256,0.698050086,0.791796543,0.681500278,0.672087535,Fault
1.059927871,0.923741017,0.81149138,0.753052995,0.813601653,0.715248878,0.747855245,0.720129967,0.474279256,0.301517315,0.562952698,0.511739704,0.57061921,0.484052243,0.461821861,0.251844407,0.051891596,0.399430471,0.364219574,0.348156793,0.315807094,0.322209197,0.434482895,0.402682397,0.519669253,0.508570126,0.598075971,0.697710167,0.58389645,0.575831817,1.059927871,0.923741017,0.81149138,0.753052995,0.813601653,0.715248878,0.747855245,0.720129967,0.474279256,0.301517315,0.562952698,0.511739704,0.57061921,0.484052243,0.461821861,0.251844407,0.051891596,0.399430471,0.364219574,0.348156793,0.315807094,0.322209197,0.434482895,0.402682397,0.519669253,0.508570126,0.598075971,0.697710167,0.58389645,0.575831817,1.059927871,0.923741017,0.81149138,0.753052995,0.813601653,0.715248878,0.747855245,0.720129967,0.474279256,0.301517315,0.562952698,0.511739704,0.57061921,0.484052243,0.461821861,0.251844407,0.051891596,0.399430471,0.364219574,0.348156793,0.315807094,0.322209197,0.434482895,0.402682397,0.519669253,0.508570126,0.598075971,0.697710167,0.58389645,0.575831817,Fault
1.059941613,0.951705909,0.856317287,0.809725265,0.866007842,0.806223781,0.822469042,0.808555642,0.762081383,0.705221244,0.822752907,0.557391424,0.612265895,0.179654815,0.487364812,0.617119566,0.671837587,0.552208724,0.594336343,0.621159026,0.686165006,0.684010561,0.547040101,0.637771287,0.70197006,0.686977307,0.749725508,0.794092238,0.731950537,0.72184098,1.059941613,0.951705909,0.856317287,0.809725265,0.866007842,0.806223781,0.822469041,0.808555642,0.762081383,0.705221244,0.822752907,0.557391424,0.612265895,0.179654815,0.487364812,0.617119566,0.671837587,0.552208724,0.594336343,0.621159026,0.686165006,0.684010561,0.547040101,0.637771287,0.70197006,0.686977307,0.749725508,0.794092238,0.731950537,0.72184098,1.059941613,0.951705909,0.856317287,0.809725265,0.866007842,0.806223781,0.822469041,0.808555642,0.762081383,0.705221244,0.822752907,0.557391424,0.612265895,0.179654815,0.487364812,0.617119566,0.671837587,0.552208724,0.594336343,0.621159026,0.686165006,0.684010561,0.547040101,0.637771287,0.70197006,0.686977307,0.749725508,0.794092238,0.731950537,0.72184098,Fault
1.059943491,0.953826926,0.865094856,0.820260991,0.865879886,0.803574704,0.820863069,0.805749042,0.713855363,0.631768953,0.778015648,0.637937615,0.686853755,0.560670083,0.481856112,0.629813368,0.626914209,0.177482501,0.293952936,0.373820401,0.61940008,0.619006232,0.52947012,0.599433657,0.676467027,0.66201898,0.731704651,0.78993616,0.714356943,0.704490394,1.059943491,0.953826926,0.865094856,0.820260991,0.865879886,0.803574704,0.820863069,0.805749042,0.713855363,0.631768953,0.778015648,0.637937615,0.686853755,0.560670083,0.481856112,0.629813368,0.626914209,0.177482501,0.293952936,0.373820401,0.61940008,0.619006232,0.52947012,0.599433657,0.676467027,0.66201898,0.731704651,0.78993616,0.714356943,0.704490394,1.059943491,0.953826926,0.865094856,0.820260991,0.865879886,0.803574704,0.820863069,0.805749042,0.713855363,0.631768953,0.778015648,0.637937615,0.686853755,0.560670083,0.481856112,0.629813368,0.626914209,0.177482501,0.293952936,0.373820401,0.61940008,0.619006232,0.52947012,0.599433657,0.676467027,0.66201898,0.731704651,0.78993616,0.714356943,0.704490394,Fault
1.059950899,0.910805333,0.787921386,0.72411494,0.797802111,0.678985215,0.721513226,0.692188207,0.519710304,0.396223194,0.602553891,0.591045091,0.643275846,0.565309735,0.543699021,0.311716541,0.122667835,0.487123847,0.455043945,0.439859819,0.408550244,0.413420501,0.514544199,0.479127636,0.564769937,0.556953039,0.622338555,0.668582109,0.611302332,0.604871719,1.059999742,1.100886623,1.111359718,1.122592878,1.106077372,1.139321708,1.119031677,1.13596409,1.199525545,1.197223125,1.239789906,1.190645199,1.218225951,1.179094122,1.177716909,1.236403564,1.275334098,1.17418435,1.174717101,1.179779942,1.184575477,1.185008401,1.171245668,1.170491105,1.161122448,1.143927217,1.163456113,1.136992986,1.147128683,1.138490142,1.059999742,1.100886623,1.111359718,1.122592878,1.106077372,1.139321708,1.119031677,1.13596409,1.199525545,1.197223125,1.239789906,1.190645199,1.218225951,1.179094122,1.177716909,1.236403564,1.275334098,1.17418435,1.174717101,1.179779942,1.184575477,1.185008401,1.171245668,1.170491105,1.161122448,1.143927217,1.163456113,1.136992986,1.147128683,1.138490142,Fault
1.060000859,1.090582762,1.097281339,1.105182868,1.089095134,1.110643067,1.095727584,1.109294188,1.168858048,1.165711709,1.210108978,1.175042408,1.202972332,1.164187708,1.159694163,1.2621283,1.192521412,1.152480352,1.150553547,1.153788351,1.154988269,1.155563642,1.150878043,1.146193031,1.136471951,1.120995769,1.137744212,1.109208876,1.122746001,1.114722242,1.059992124,1.068900318,1.074441805,1.080318411,1.06274744,1.081726221,1.065671435,1.081083369,1.13703567,1.13206135,1.17936612,1.161573998,1.189815244,1.139462336,1.132242045,1.269776775,1.162897879,1.116259311,1.110975293,1.115187534,1.116633112,1.117305553,1.115150055,1.103020242,1.089761954,1.069680813,1.091297708,1.078610688,1.068153855,1.054458512,1.059992124,1.068900318,1.074441805,1.080318411,1.06274744,1.081726221,1.065671435,1.081083369,1.13703567,1.13206135,1.17936612,1.161573998,1.189815244,1.139462336,1.132242045,1.269776775,1.162897879,1.116259311,1.110975293,1.115187534,1.116633112,1.117305553,1.115150055,1.103020242,1.089761954,1.069680813,1.091297708,1.078610688,1.068153855,1.054458512,Fault
1.059966634,0.995765584,0.94647191,0.920707695,0.930479704,0.898168325,0.902446027,0.892180063,0.923374393,0.901744245,0.974595734,0.94062491,0.975083723,0.915294116,0.900816354,0.915080911,0.900172008,0.887488341,0.883147715,0.886905263,0.87637605,0.873296089,0.857758599,0.80977622,0.665242546,0.651034306,0.584582858,0.854722509,0.355714349,0.153244375,1.059966634,0.995765584,0.94647191,0.920707695,0.930479704,0.898168325,0.902446027,0.892180062,0.923374393,0.901744245,0.974595734,0.94062491,0.975083723,0.915294116,0.900816354,0.915080911,0.900172008,0.887488341,0.883147715,0.886905263,0.87637605,0.873296089,0.857758599,0.80977622,0.665242546,0.651034306,0.584582858,0.854722509,0.355714349,0.153244375,1.059966634,0.995765584,0.94647191,0.920707695,0.930479704,0.898168325,0.902446027,0.892180062,0.923374393,0.901744245,0.974595734,0.94062491,0.975083723,0.915294116,0.900816354,0.915080911,0.900172008,0.887488341,0.883147715,0.886905263,0.87637605,0.873296089,0.857758599,0.80977622,0.665242546,0.651034306,0.584582858,0.854722509,0.355714349,0.153244375,Fault
1.059999834,1.120646113,1.140239264,1.158232557,1.13650357,1.192255726,1.162151966,1.192990172,1.248434344,1.244624178,1.287215847,1.230932649,1.257649247,1.220165036,1.221598203,1.229869952,1.233954246,1.217592722,1.21826319,1.224153696,1.233564275,1.235198941,1.224201006,1.236891916,1.277503695,1.254011185,1.314739029,1.287267966,1.293216959,1.282563828,1.059987279,1.067726632,1.07756524,1.086820034,1.05706595,1.121871812,1.083221108,1.130768743,1.178005934,1.173664379,1.218959503,1.164611989,1.192781871,1.147991348,1.145393424,1.156011,1.160878014,1.136577659,1.136243805,1.144222439,1.158872623,1.160875405,1.145347301,1.158490112,1.209303712,1.179985808,1.257627376,1.234534547,1.21365577,1.18699609,1.059987279,1.067726632,1.07756524,1.086820034,1.05706595,1.121871812,1.083221108,1.130768743,1.178005934,1.173664379,1.218959503,1.164611989,1.192781871,1.147991348,1.145393424,1.156011,1.160878014,1.136577659,1.136243805,1.144222439,1.158872623,1.160875405,1.145347301,1.158490112,1.209303712,1.179985808,1.257627376,1.234534547,1.21365577,1.18699609,Fault
1.059949185,0.962410456,0.888837559,0.849347898,0.874559179,0.814366783,0.830682969,0.808174955,0.788785742,0.739223031,0.847673815,0.804264432,0.84406999,0.76652543,0.737131078,0.768452293,0.743712474,0.726651695,0.723373726,0.72659554,0.691009312,0.679596139,0.635614011,0.50804008,0.104829206,0.102590255,0.347503994,0.752803163,0.339265157,0.334579299,1.059949185,0.962410456,0.888837559,0.849347898,0.874559179,0.814366783,0.830682969,0.808174955,0.788785742,0.739223031,0.847673815,0.804264432,0.84406999,0.76652543,0.737131078,0.768452293,0.743712474,0.726651695,0.723373726,0.72659554,0.691009312,0.679596139,0.635614011,0.50804008,0.104829206,0.102590255,0.347503994,0.752803163,0.339265157,0.334579299,1.059949185,0.962410456,0.888837559,0.849347898,0.874559179,0.814366783,0.830682969,0.808174955,0.788785742,0.739223031,0.847673815,0.804264432,0.84406999,0.76652543,0.737131078,0.768452293,0.743712474,0.726651695,0.723373726,0.72659554,0.691009312,0.679596139,0.635614011,0.50804008,0.104829206,0.102590255,0.347503994,0.752803163,0.339265157,0.334579299,Fault
1.059990796,1.042238867,1.019719446,1.010496972,1.007611461,1.008082385,1.000086951,1.006504874,1.050049755,1.04472841,1.08162049,1.059276882,1.07651668,1.044114234,1.039192032,1.045486784,1.039965842,1.029007444,1.026112715,1.029985726,1.032374853,1.032919701,1.027982077,1.021422638,1.016296387,0.998605524,1.021666593,1.004441759,1.001789981,0.990291893,1.059990796,1.042821326,1.020659755,1.011668052,1.008801416,1.009545964,1.001455738,1.007993286,1.051681299,1.046450621,1.083205833,1.060534509,1.077754523,1.045448358,1.040576475,1.046943393,1.041610232,1.030527702,1.027708679,1.031614627,1.034084204,1.034622616,1.029470537,1.023043537,1.017855676,1.000173106,1.023180996,1.005935745,1.003346139,0.991879542,1.059990796,1.042821326,1.020659755,1.011668052,1.008801416,1.009545964,1.001455738,1.007993286,1.051681299,1.046450621,1.083205833,1.060534509,1.077754523,1.045448358,1.040576475,1.046943393,1.041610232,1.030527702,1.027708679,1.031614627,1.034084204,1.034622616,1.029470537,1.023043537,1.017855676,1.000173106,1.023180996,1.005935745,1.003346139,0.991879542,Fault
1.059992677,1.062817005,1.056533419,1.05739642,1.055581649,1.067938733,1.055017952,1.070957728,1.119111335,1.112713043,1.160104321,1.120050691,1.146168368,1.108673307,1.105794138,1.108517472,1.106268544,1.095137814,1.092210388,1.096483997,1.106659255,1.109662748,1.109461413,1.125599669,1.214805683,1.182635185,1.127229738,1.084132904,1.096981157,1.07866839,1.059965147,0.953314206,0.873509196,0.830405052,0.857713084,0.789308647,0.809136812,0.783898676,0.788097535,0.751683232,0.844438707,0.817524989,0.852641287,0.77920331,0.749911941,0.781550767,0.756439858,0.739510401,0.736230772,0.739355865,0.703168484,0.691316343,0.646775582,0.515570502,0.093510328,0.093308559,0.41637499,0.712003258,0.409702299,0.405426744,1.059965147,0.953314206,0.873509196,0.830405052,0.857713084,0.789308647,0.809136812,0.783898676,0.788097535,0.751683232,0.844438707,0.817524989,0.852641287,0.77920331,0.749911941,0.781550767,0.756439858,0.739510401,0.736230772,0.739355865,0.703168484,0.691316343,0.646775582,0.515570502,0.093510328,0.093308559,0.41637499,0.712003258,0.409702299,0.405426744,Fault
1.059924235,0.827008725,0.662460666,0.568898813,0.666538429,0.420007952,0.519322396,0.396630836,0.491669601,0.479992083,0.578019503,0.58804239,0.640494345,0.564419783,0.544116864,0.540054446,0.497950412,0.519486999,0.505516763,0.499074408,0.466931996,0.46316133,0.486738748,0.411362155,0.227487685,0.23587656,0.109958886,0.006116329,0.129308772,0.141467624,1.059999188,1.12295283,1.144098568,1.162992984,1.139762562,1.198753705,1.167030315,1.200439637,1.254870021,1.251051957,1.293464171,1.23598537,1.262597304,1.224809507,1.226405832,1.235170742,1.239794367,1.222373942,1.223185082,1.22940656,1.239559813,1.241259644,1.229428488,1.243048508,1.286247411,1.261958543,1.325510737,1.298177155,1.302770287,1.291386176,1.059999188,1.12295283,1.144098568,1.162992984,1.139762562,1.198753705,1.167030315,1.200439637,1.254870021,1.251051957,1.293464171,1.23598537,1.262597304,1.224809507,1.226405832,1.235170742,1.239794367,1.222373942,1.223185082,1.22940656,1.239559813,1.241259644,1.229428488,1.243048508,1.286247411,1.261958543,1.325510737,1.298177155,1.302770287,1.291386176,Fault
1.060000559,1.085045115,1.08773642,1.093493118,1.080096568,1.099386581,1.085200733,1.099119898,1.157731158,1.154559793,1.199357578,1.166181156,1.194314751,1.167344474,1.18728838,1.154638874,1.150221725,1.271056146,1.223860647,1.204420833,1.145583236,1.146709445,1.166057576,1.145803284,1.129995849,1.114711546,1.12752432,1.098852314,1.112564965,1.104471249,1.059992606,1.066131644,1.06549654,1.068723493,1.060097464,1.072922196,1.059846929,1.073182787,1.128787841,1.124056529,1.171414565,1.142809733,1.171495607,1.145602331,1.154593859,1.125783821,1.118731908,1.253390429,1.194830329,1.175272255,1.111123179,1.112178312,1.127949449,1.103566914,1.087163421,1.067677783,1.086374938,1.07087407,1.064394857,1.051465926,1.059992606,1.066131644,1.06549654,1.068723493,1.060097464,1.072922196,1.059846929,1.073182787,1.128787841,1.124056529,1.171414565,1.142809733,1.171495607,1.145602331,1.154593859,1.125783821,1.118731908,1.253390429,1.194830329,1.175272255,1.111123179,1.112178312,1.127949449,1.103566914,1.087163421,1.067677783,1.086374938,1.07087407,1.064394857,1.051465926,Fault
1.059986126,1.056187394,1.062754312,1.069215546,1.036671135,1.103778893,1.063670944,1.190178501,1.158209079,1.153045481,1.199337204,1.146176161,1.17453223,1.128130762,1.124229232,1.136670876,1.14087895,1.115925442,1.115815756,1.123726709,1.135150159,1.135912453,1.117201083,1.119840337,1.12694922,1.103566893,1.143424374,1.114605538,1.110684871,1.090826529,1.059922715,0.824422494,0.653776811,0.55816457,0.664917793,0.396319279,0.50522532,0.086699729,0.491889994,0.487682848,0.588490686,0.594763114,0.651805975,0.57653177,0.561485096,0.548101975,0.505881002,0.534248208,0.518543553,0.51087068,0.485890582,0.485576079,0.525972363,0.480039585,0.418065678,0.418697298,0.379040251,0.334603397,0.384290599,0.387787929,1.059922715,0.824422494,0.653776811,0.55816457,0.664917793,0.396319279,0.50522532,0.086699729,0.491889994,0.487682848,0.588490686,0.594763114,0.651805975,0.57653177,0.561485096,0.548101975,0.505881002,0.534248208,0.518543553,0.51087068,0.485890582,0.485576079,0.525972363,0.480039585,0.418065678,0.418697298,0.379040251,0.334603397,0.384290599,0.387787929,Fault
1.059974833,1.300810956,1.135847221,1.160408708,1.198131636,1.174496297,1.168553863,1.171996314,1.23043928,1.226326993,1.269758614,1.235057248,1.261690678,1.209313021,1.203515465,1.217628252,1.214578522,1.189373112,1.186789227,1.195128713,1.20440945,1.205276858,1.189146578,1.184533179,1.181967931,1.154570114,1.193960584,1.166275295,1.15899241,1.138197712,1.059752071,0.132293736,0.512451043,0.40157551,0.329529711,0.376985802,0.348110146,0.418042777,0.453663747,0.441870803,0.545005482,0.485951141,0.547205786,0.471503271,0.464066729,0.462217434,0.445863984,0.44894614,0.441952475,0.441235115,0.435825726,0.435860984,0.447500935,0.429472215,0.412591857,0.40785302,0.40498715,0.386013422,0.395371252,0.389140059,1.059752071,0.132293736,0.512451043,0.40157551,0.329529711,0.376985802,0.348110146,0.418042777,0.453663747,0.441870803,0.545005482,0.485951141,0.547205786,0.471503271,0.464066729,0.462217434,0.445863984,0.44894614,0.441952475,0.441235115,0.435825726,0.435860984,0.447500935,0.429472215,0.412591857,0.40785302,0.40498715,0.386013422,0.395371252,0.389140059,Fault
1.059858792,0.78660389,0.60769061,0.501894016,0.590260467,0.335478253,0.435264861,0.06090594,0.434616358,0.433725894,0.528978178,0.519942448,0.578064923,0.499273165,0.48525944,0.478494263,0.444822233,0.460206512,0.447204437,0.443410676,0.425733571,0.425621624,0.452623608,0.413911689,0.358485039,0.350828477,0.327752914,0.273333669,0.319982352,0.315562829,1.059858792,0.78660389,0.60769061,0.501894016,0.590260467,0.335478253,0.435264861,0.06090594,0.434616358,0.433725894,0.528978178,0.519942448,0.578064923,0.499273165,0.48525944,0.478494263,0.444822233,0.460206512,0.447204437,0.443410676,0.425733571,0.425621624,0.452623608,0.413911689,0.358485039,0.350828477,0.327752914,0.273333669,0.319982352,0.315562829,1.059858792,0.78660389,0.60769061,0.501894016,0.590260467,0.335478253,0.435264861,0.06090594,0.434616358,0.433725894,0.528978178,0.519942448,0.578064923,0.499273165,0.48525944,0.478494263,0.444822233,0.460206512,0.447204437,0.443410676,0.425733571,0.425621624,0.452623608,0.413911689,0.358485039,0.350828477,0.327752914,0.273333669,0.319982352,0.315562829,Fault
1.059913356,0.901116706,0.752441703,0.680667894,0.790550454,0.685639885,0.721324345,0.692174926,0.587169804,0.502490546,0.662516914,0.237613438,0.337224781,0.239928249,0.272772617,0.325997682,0.436010717,0.33546456,0.381715163,0.41049854,0.486157847,0.483728253,0.331554611,0.438561517,0.531564113,0.520210908,0.59725681,0.670633061,0.583096632,0.575042987,1.059913356,0.901116706,0.752441703,0.680667894,0.790550454,0.685639885,0.721324345,0.692174926,0.587169804,0.502490546,0.662516914,0.237613438,0.337224781,0.239928249,0.272772617,0.325997682,0.436010717,0.33546456,0.381715163,0.41049854,0.486157847,0.483728253,0.331554611,0.438561517,0.531564113,0.520210908,0.59725681,0.670633061,0.583096632,0.575042987,1.059913356,0.901116706,0.752441703,0.680667894,0.790550454,0.685639885,0.721324345,0.692174926,0.587169804,0.502490546,0.662516914,0.237613438,0.337224781,0.239928249,0.272772617,0.325997682,0.436010717,0.33546456,0.381715163,0.41049854,0.486157847,0.483728253,0.331554611,0.438561517,0.531564113,0.520210908,0.59725681,0.670633061,0.583096632,0.575042987,Fault
1.059945152,0.954962032,0.879805351,0.839138801,0.86571026,0.802344812,0.820071708,0.805488679,0.627614498,0.681117544,0.539332174,0.811638508,0.851114782,0.78506984,0.766978591,0.745755499,0.697352209,0.72534859,0.703868658,0.697381682,0.678604993,0.681716215,0.738945355,0.70968813,0.74521216,0.729295849,0.775191525,0.794277271,0.756812783,0.746359824,1.059945152,0.954962032,0.879805351,0.839138801,0.86571026,0.802344812,0.820071708,0.805488679,0.627614498,0.681117544,0.539332174,0.811638508,0.851114782,0.78506984,0.766978591,0.745755499,0.697352209,0.72534859,0.703868658,0.697381682,0.678604993,0.681716215,0.738945355,0.70968813,0.74521216,0.729295849,0.775191525,0.794277271,0.756812783,0.746359824,1.059945152,0.954962032,0.879805351,0.839138801,0.86571026,0.802344812,0.820071708,0.805488679,0.627614498,0.681117544,0.539332174,0.811638508,0.851114782,0.78506984,0.766978591,0.745755499,0.697352209,0.72534859,0.703868658,0.697381682,0.678604993,0.681716215,0.738945355,0.70968813,0.74521216,0.729295849,0.775191525,0.794277271,0.756812783,0.746359824,Fault
1.060001444,1.125911176,1.290780682,1.209166538,1.134216462,1.178229255,1.153485167,1.168064575,1.236651764,1.233781784,1.275782438,1.275997371,1.301808615,1.259059397,1.248996768,1.248152381,1.23351537,1.232267196,1.225301126,1.226744502,1.222026011,1.223071993,1.231380404,1.216904016,1.202555814,1.1833965,1.202618313,1.175076491,1.185353626,1.176360929,1.059985305,1.083308051,1.263770452,1.173373546,1.070648879,1.128783418,1.093342844,1.121834436,1.189004352,1.18709205,1.229604081,1.240110982,1.26663861,1.208799239,1.19945542,1.206268258,1.184524121,1.17472983,1.165511191,1.169565352,1.169172929,1.170289411,1.175285346,1.156538701,1.145739764,1.122122413,1.150702595,1.122005638,1.120738405,1.10283494,1.059985305,1.083308051,1.263770452,1.173373546,1.070648879,1.128783418,1.093342844,1.121834436,1.189004352,1.18709205,1.229604081,1.240110982,1.26663861,1.208799239,1.19945542,1.206268258,1.184524121,1.17472983,1.165511191,1.169565352,1.169172929,1.170289411,1.175285346,1.156538701,1.145739764,1.122122413,1.150702595,1.122005638,1.120738405,1.10283494,Fault
1.059943382,0.953521087,0.862282855,0.816199818,0.863535174,0.798438018,0.816876504,0.800622335,0.690282905,0.594793553,0.756286597,0.598655089,0.650319116,0.512090272,0.427958504,0.591806497,0.589884302,0.04573572,0.206405002,0.302419549,0.583021488,0.582612241,0.484013638,0.563956226,0.651224353,0.637315444,0.712198803,0.783771299,0.695313559,0.685710038,1.059943382,0.953521087,0.862282855,0.816199818,0.863535174,0.798438018,0.816876504,0.800622335,0.690282905,0.594793553,0.756286597,0.598655089,0.650319116,0.512090272,0.427958504,0.591806497,0.589884302,0.04573572,0.206405002,0.302419549,0.583021488,0.582612241,0.484013638,0.563956226,0.651224353,0.637315444,0.712198803,0.783771299,0.695313559,0.685710038,1.059943382,0.953521087,0.862282855,0.816199818,0.863535174,0.798438018,0.816876504,0.800622335,0.690282905,0.594793553,0.756286597,0.598655089,0.650319116,0.512090272,0.427958504,0.591806497,0.589884302,0.04573572,0.206405002,0.302419549,0.583021488,0.582612241,0.484013638,0.563956226,0.651224353,0.637315444,0.712198803,0.783771299,0.695313559,0.685710038,Fault
1.059992588,1.065825706,1.065038202,1.068174352,1.059570252,1.072319521,1.059267156,1.072554365,1.128177527,1.123441846,1.170817288,1.142237858,1.170935898,1.144999518,1.153884687,1.125193711,1.118124749,1.252737797,1.194092776,1.174542907,1.110502528,1.111554026,1.12725118,1.102894243,1.086487142,1.066992669,1.085702769,1.070255959,1.063689683,1.050736574,1.059962468,0.947309917,0.852027676,0.804274702,0.853962242,0.788615728,0.807116694,0.793807719,0.746832579,0.688542317,0.808542543,0.70248842,0.747431809,0.615953636,0.52736793,0.690738224,0.684913813,0.184257233,0.316796281,0.405865427,0.674091248,0.673000217,0.575138146,0.644275131,0.706329157,0.692673894,0.751679925,0.777860579,0.733796795,0.7233433,1.059962468,0.947309917,0.852027676,0.804274702,0.853962242,0.788615728,0.807116694,0.793807719,0.746832579,0.688542317,0.808542543,0.70248842,0.747431809,0.615953636,0.52736793,0.690738224,0.684913813,0.184257233,0.316796281,0.405865427,0.674091248,0.673000217,0.575138146,0.644275131,0.706329157,0.692673894,0.751679925,0.777860579,0.733796795,0.7233433,Fault
